text,terms,lab_sim
"anyway, the food is good, the price is right and they have a decent wine list.","[('wine list', None), ('price', None), ('food', None)]",0.7351097
prices are higher to dine in and their chicken tikka marsala is quite good.,"[('chicken tikka marsala', None), ('price', None)]",0.574371
this place has many different styles of pizza and they are all amazing.,"[('style of pizza', None)]",0.64024824
the photos of the restaurant in its web site are way better than the real look.,"[('photos', None), ('web site', None)]",0.5152181
the food was lousy - too sweet or too salty and the portions tiny.,"[('portions', None), ('food', None)]",0.615508
but the coconut rice was good.,"[('coconut rice', None)]",0.51450413
the food was great.,"[('food', None)]",0.74949086
pair you food with the excellent beers on tap or their well priced wine list.,"[('wine list', None), ('beers', None)]",0.50249183
if you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,"[('system', None)]",0.30346078
all of my co-workers stated that the food was amazing and wondered why they hadn't heard about this place.,"[('food', None)]",0.67933357
"when i'm feeling stressed by the noise and congestion around my office, i head for cafe st. bart's.","[('st bart', None), ('congestion', None), ('noise', None)]",0.36931574
guess the 555soul ads didn't launch her big modeling career.,"[('555soul', None)]",0.14685845
"quality of food is excellent and price is cheap, stick to pork, fish, chicken, lamb and vegetables.","[('lamb', None), ('vegetables', None), ('price', None), ('food', None), ('quality', None), ('meat', None)]",0.63483167
don't leave without trying one night in tokyo.,"[('tokyo', None)]",0.3124912
the appetizing is excellent - just as good as zabars barney greengrass at a reasonable price (if bought by the pound).,"[('barney greengrass', None)]",0.5778476
"but, they were too big for the bun.","[('bun', None)]",0.25144753
"the food is fresh, delicious, and reasonably priced.","[('price', None), ('food', None)]",0.7268242
"a few tips: skip the turnip cake, roast pork buns and egg custards.","[('egg custards', None), ('turnip cake', None)]",0.4231321
the bagels are fabulous.,"[('bagels', None)]",0.5539328
although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,"[('service', None), ('kind of water', None)]",0.54787344
"their calzones are horrific, bad, vomit-inducing, yuck.","[('calzones', None)]",0.38484886
the place itself is beautiful the bar scene seems to be happening.,"[('bar scene', None)]",0.44100925
"good spreads, great beverage selections and bagels really tasty.","[('spreads', None), ('beverage selections', None), ('bagels', None)]",0.586631
"it's also attached to angel's share, which is a cool, more romantic bar...","[(""angel's share"", None)]",0.3215264
"authentic food and they have real service, not just the rush you get sometimes when they try to push you out the door.","[('service', None), ('food', None)]",0.60533184
stick to the gulab jamun.,"[('gulab jamun', None)]",0.2499137
"i am amazed by the poor reviews- i find this place to be standout italian in an area flooded with italian- great prices, great atmosphere, good service and a wonderful wine list.","[('service', None), ('price', None)]",0.59864503
i was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,"[('wait staff', None)]",0.43928155
"i was a little leary about mary's at first - it's small, crowded and you usually have to wait on line - but i'm glad i finally tried it.","[(""mary's"", None)]",0.4933136
by far this is the only chinese desserts place i know in ny or anywhere close in the northeastern america that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.,"[('frog jelly', None)]",0.3792483
the food is great and reasonably priced.,"[('price', None), ('food', None)]",0.75963086
the characters really make for an enjoyable experience.,"[('characters', None)]",0.36618543
i would definitely recommend sea if you like thai cuisine!,"[('thai cuisine', None)]",0.44804248
"over the years the host, vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.","[('his crew', None), ('vittorio', None)]",0.3147464
"the restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic taiwanese.","[('taiwanese', None)]",0.37779292
prices are in line.,"[('price', None)]",0.28074402
"for all of you new to indian food, try the paneer roll, it is a piece of heaven.","[('paneer roll', None)]",0.5015656
"the food is terrible and overall, i would have to say avoid at all costs.","[('food', None)]",0.63400793
"i've been to this monster sushi twice, the 46th st once, the 23rd st one a number of times.","[('monster sushi', None)]",0.5117428
i had filet mignon with garlic mash.,"[('mignon', None)]",0.37063086
"the waitstaff were attentive, polite and helpful - an impressive feat in such close quarters.","[('waitstaff', None)]",0.37794217
"- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the peter's favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad.","[('peter', None)]",0.36776528
"yes, the prices are high, but i felt it was worth it.","[('prices', None), ('price', None)]",0.38598007
"have always found that the waiters will go out of their way to be helpful, despite the fact they are often busy with lots of diners.","[('waiters', None)]",0.47949353
every time in new york i make it a point to visit restaurant saul on smith street.,"[('smith street', None)]",0.504397
"so if you want a nice, enjoyable meal at montparnasse, go early for the pre-theater prix-fixe.","[('pre-theater prix-fixe', None)]",0.5516885
"over the years, it has always provided a pleasurable dining experience with quality food and wine.","[('quality food', None), ('dining experience', None), ('wine', None)]",0.6542371
i cannot imagine better indian food in all of the city.,"[('indian food', None)]",0.5353142
great romantic place for a date (try to get the corner booth table for a little privacy and to sit close!).,"[('corner booth table', None)]",0.43290114
if you don't mind all that noise then go to the chart house.,"[('noise', None)]",0.2620072
get there before 7pm.,"[('7pm', None)]",0.3393644
very good breads as well.,"[('breads', None)]",0.5824901
we were fans of the half-price saturday night option until some inedible squid during a recent visit.,"[('squid', None)]",0.3989367
"pizza is terrific, as is homemade pasta.","[('pizza', None), ('pasta', None)]",0.5414794
this is a wonderful place on all stand points especially value ofr money.,"[('value ofr money', None)]",0.3562315
"service is not exactly five star, but thats not really a big deal.","[('service', None)]",0.24663651
"from beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.","[('scallops', None), ('rasberry mint sorbet', None), ('rasberry', None)]",0.37104943
consistently good japanese tapas.,"[('japanese tapas', None)]",0.3743244
no apologies during restaurant week.,"[('apologies', None)]",0.47692814
"my goodness, everything from the fish to the rice to the seaweed was absolutely amazing.","[('rice', None), ('seaweed', None), ('fish', None)]",0.5325982
they also do a great job for restaurant week.,"[('work', None)]",0.6422732
"the dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest i've ever had).","[('pistachio ice cream', None)]",0.635441
the food is reliable and the price is moderate.,"[('price', None), ('food', None)]",0.62427723
"while the ambiance and atmosphere were great, the food and service could have been a lot better.","[('ambiance', None), ('service', None)]",0.58375657
