text,labs
"anyway, the food is good, the price is right and they have a decent wine list.","[('wine list', None), ('price', None), ('food', None)]"
prices are higher to dine in and their chicken tikka marsala is quite good.,"[('chicken tikka marsala', None), ('price', None)]"
this place has many different styles of pizza and they are all amazing.,"[('style of pizza', None), ('styles', None)]"
the photos of the restaurant in its web site are way better than the real look.,"[('photos', None), ('web site', None), ('look', None)]"
the food was lousy - too sweet or too salty and the portions tiny.,"[('portions', None), ('food', None)]"
but the coconut rice was good.,"[('coconut rice', None)]"
the food was great.,"[('food', None)]"
pair you food with the excellent beers on tap or their well priced wine list.,"[('wine list', None), ('beers', None), ('tap', None), ('food', None)]"
if you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,"[('system', None), ('dollar bottle', None)]"
all of my co-workers stated that the food was amazing and wondered why they hadn't heard about this place.,"[('food', None)]"
"when i'm feeling stressed by the noise and congestion around my office, i head for cafe st. bart's.","[('st bart', None), ('congestion', None), ('noise', None)]"
guess the 555soul ads didn't launch her big modeling career.,"[('555soul', None), ('modeling career', None)]"
"quality of food is excellent and price is cheap, stick to pork, fish, chicken, lamb and vegetables.","[('lamb', None), ('vegetables', None), ('price', None), ('food', None), ('quality', None), ('meat', None), ('stick', None)]"
don't leave without trying one night in tokyo.,"[('tokyo', None)]"
the appetizing is excellent - just as good as zabars barney greengrass at a reasonable price (if bought by the pound).,"[('barney greengrass', None), ('price', None)]"
"but, they were too big for the bun.","[('bun', None)]"
"the food is fresh, delicious, and reasonably priced.","[('price', None), ('food', None)]"
"a few tips: skip the turnip cake, roast pork buns and egg custards.","[('egg custards', None), ('turnip cake', None), ('tips', None)]"
the bagels are fabulous.,"[('bagels', None)]"
although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,"[('service', None), ('kind of water', None), ('questions', None)]"
"their calzones are horrific, bad, vomit-inducing, yuck.","[('calzones', None), ('yuck', None)]"
the place itself is beautiful the bar scene seems to be happening.,"[('bar scene', None), ('place', None)]"
"good spreads, great beverage selections and bagels really tasty.","[('spreads', None), ('beverage selections', None), ('bagels', None)]"
"it's also attached to angel's share, which is a cool, more romantic bar...","[(""angel's share"", None), ('bar', None)]"
"authentic food and they have real service, not just the rush you get sometimes when they try to push you out the door.","[('service', None), ('food', None), ('door', None)]"
stick to the gulab jamun.,"[('gulab jamun', None)]"
"i am amazed by the poor reviews- i find this place to be standout italian in an area flooded with italian- great prices, great atmosphere, good service and a wonderful wine list.","[('service', None), ('price', None), ('area', None), ('wine list', None), ('reviews', None), ('prices', None), ('atmosphere', None)]"
i was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,"[('wait staff', None), ('trays', None), ('diner', None), ('heads', None), ('table', None)]"
"i was a little leary about mary's at first - it's small, crowded and you usually have to wait on line - but i'm glad i finally tried it.","[(""mary's"", None), ('line', None)]"
by far this is the only chinese desserts place i know in ny or anywhere close in the northeastern america that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.,"[('frog jelly', None), ('america', None), ('vinegar', None), ('desserts', None)]"
the food is great and reasonably priced.,"[('price', None), ('food', None)]"
the characters really make for an enjoyable experience.,"[('characters', None), ('experience', None)]"
i would definitely recommend sea if you like thai cuisine!,"[('thai cuisine', None), ('sea', None)]"
"over the years the host, vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.","[('his crew', None), ('vittorio', None), ('host', None), ('visitor', None)]"
"the restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic taiwanese.","[('taiwanese', None), ('tables', None), ('groups', None), ('restuarant', None), ('buck', None)]"
prices are in line.,"[('price', None)]"
"for all of you new to indian food, try the paneer roll, it is a piece of heaven.","[('paneer roll', None), ('food', None)]"
"the food is terrible and overall, i would have to say avoid at all costs.","[('food', None), ('costs', None)]"
"i've been to this monster sushi twice, the 46th st once, the 23rd st one a number of times.","[('monster sushi', None), ('23rd st', None)]"
i had filet mignon with garlic mash.,"[('mignon', None)]"
"the waitstaff were attentive, polite and helpful - an impressive feat in such close quarters.","[('waitstaff', None), ('quarters', None)]"
"- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the peter's favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad.","[('peter', None), ('margarite pizza', None), ('baby arugula', None), ('sizes', None), ('prosciutto', None), ('salad', None), ('beginning', None), ('bread', None)]"
"yes, the prices are high, but i felt it was worth it.","[('prices', None), ('price', None)]"
"have always found that the waiters will go out of their way to be helpful, despite the fact they are often busy with lots of diners.","[('waiters', None), ('way', None), ('lots', None), ('fact', None)]"
every time in new york i make it a point to visit restaurant saul on smith street.,"[('smith street', None), ('time', None), ('restaurant saul', None), ('york', None)]"
"so if you want a nice, enjoyable meal at montparnasse, go early for the pre-theater prix-fixe.","[('pre-theater prix-fixe', None), ('meal', None), ('montparnasse', None)]"
"over the years, it has always provided a pleasurable dining experience with quality food and wine.","[('quality food', None), ('dining experience', None), ('wine', None)]"
i cannot imagine better indian food in all of the city.,"[('indian food', None)]"
great romantic place for a date (try to get the corner booth table for a little privacy and to sit close!).,"[('corner booth table', None), ('date', None), ('place', None), ('privacy', None)]"
if you don't mind all that noise then go to the chart house.,"[('noise', None), ('chart house', None)]"
get there before 7pm.,"[('7pm', None)]"
very good breads as well.,"[('breads', None)]"
we were fans of the half-price saturday night option until some inedible squid during a recent visit.,"[('squid', None), ('visit', None)]"
"pizza is terrific, as is homemade pasta.","[('pizza', None), ('pasta', None)]"
this is a wonderful place on all stand points especially value ofr money.,"[('value ofr money', None), ('points', None), ('place', None)]"
