text,labs
"the most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.","[('servers', None), ('revenue', None), ('thing', None)]"
"get your food to go, find a bench, and kick back with a plate of dumplings.","[('bench', None), ('food', None), ('dumplings', None)]"
"please try the filet mignon, its just the most tender piece ever.","[('piece', None), ('filet mignon', None)]"
"everything we had was pretty good, but we have only been there once.","[('everything', None)]"
"we were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.","[('sangria', None), ('bartender', None)]"
something about them being busy with holiday party's.,"[('something', None), ('holiday', None), ('holiday party', None), ('party', None)]"
the sake menu should not be overlooked!,"[('sake menu', None)]"
i would highly recommend.,"[('i', None), ('a', None)]"
this place is great.,"[('place', None)]"
the drinks are amazing and half off till 8pm.,"[('drinks', None), ('pm', None), ('8pm', None)]"
i've been back to nha trang literally a hundred times for the beef cubes - they're that good.,"[('nha trang', None), ('beef', None), ('beef cubes', None)]"
"with so many poor experiences to be had in the theater district, is truly an excellent find!","[('experiences', None), ('theater district', None)]"
this has got to be one of the most overrated restaurants in brooklyn.,"[('restaurants', None), ('brooklyn', None)]"
"the service, wine selection, ambiance are all outstanding and deserve recognition.","[('ambiance', None), ('wine selection', None), ('service', None)]"
"went there last night for 2 year anniversery, and wasn't all that impressed.","[('anniversery', None), ('place', None), ('last night', None)]"
it was rather pathetic that it took them over an hour to seat us.,"[('time', None), ('seat', None)]"
"we were seated promptly as we had reservations, however after that the service was slow.","[('reservations', None), ('service', None)]"
at first i was slightly skeptical because it was a sushi restaurant in the middle of nyc.,"[('sushi', None), ('middle', None)]"
"it's really also the service, is good and the waiters are friendly.","[('service', None), ('waiters', None)]"
suan was a recommendation that i am glad we heeded.,"[('heed', None), ('recommendation', None)]"
"the food was pretty good, but a little flavorless and the portions very small, including dessert.","[('dessert', None), ('portions', None), ('food', None)]"
we visit at least once a month.,"[('visit', None), ('a', None)]"
"it is set far from the small street it's on, and there is no traffic noise.","[('small street', None), ('street', None), ('noise', None)]"
"also, the place is popular with families, so if you're bothered by children running loose like wild animals, come later at night to avoid them.","[('place', None), ('night', None), ('wild animals', None), ('families', None), ('animals', None)]"
i'll keep this short.,[]
i felt as though i were eating in paris.,"[('paris', None), ('food', None)]"
lived in shanghai most of my life and thought the food was comparable to the flagship green bo restaurant there.,"[('flagship green bo restaurant', None), ('food', None), ('green bo', None)]"
"i highly recommend cafe st. bart's for their food, the ambience and wonderful service.","[('service', None), ('food', None), ('ambience', None)]"
"however, it's not worth a special trip.","[('place', None), ('special trip', None), ('trip', None)]"
nice value.,"[('value', None)]"
gigino's in wagner park is so enjoyable.,"[('wagner park', None), ('gigino', None)]"
and it was quick which is very important.,[]
this is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,"[('place', None), ('restaurant', None), ('dinner', None), ('dinner meeting', None)]"
all the nyu students love this place so it makes for a fun young atmosphere.,"[('nyu students', None), ('young atmosphere', None), ('atmosphere', None)]"
the food here does a great service to the name (cantonese that is...).,"[('service', None), ('food', None)]"
"but, nothing stands out about the cooking.","[('cooking', None), ('food', None)]"
joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.,"[('spot', None), ('atmosphere', None), ('food', None)]"
"if that's a problem, go to mcdonald's and destroy your insides.","[('mcdonald', None), ('insides', None)]"
the prix fixe menu is worth every penny and you get more than enough (both in quantity and quality).,"[('prix fixe menu', None), ('quantity', None), ('penny', None), ('quality', None)]"
i've been here 3 times for lunch and it is one of my favorites in the city.,"[('place', None), ('lunch', None)]"
"i had their eggs benedict for brunch, which were the worst in my entire life, i tried removing the hollondaise sauce completely that was how failed it was.","[('entire life', None), ('eggs benedict', None), ('hollondaise sauce', None)]"
"i work near-by, and they have the best oatmeal in the neighborhood- not a packaged or quick-cooked item.","[('item', None), ('oatmeal', None)]"
always busy but fast moving.,"[('movers', None), ('busy', None)]"
too bad the food wasn't of the same heritage.,"[('heritage', None), ('food', None), ('same heritage', None)]"
"the menu looked good, except for offering the chilean sea bass, but the server does not offer up the specials that were written on the board outside.","[('server', None), ('specials', None), ('menu', None)]"
sexy.,"[('sexy', None)]"
"the food was really good, i had the onion soup and it was one of the best ever.","[('onion soup', None), ('food', None)]"
"i will have to say, this bengali fast food joint is clearly my favorite.","[('bengali fast food', None), ('food joint', None), ('joint', None)]"
i'm not picky - but it was actually gross.,"[(""i'm not picky"", None)]"
"overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.","[('restaurant', None), ('wine', None), ('deal', None)]"
"since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.","[('staff', None), ('wall', None), ('help', None)]"
"based on the reviews for dinner, this is a place i would reconsider revisiting for that, but definitely not for dim sum again.","[('dinner', None), ('dim sum', None)]"
"it costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.","[('regular roll', None), ('rice', None), ('out roll', None), ('inside-out roll', None)]"
"even with john's and joe's around the corner, this place will make a name for itself.","[('place', None), ('joe', None), ('corner', None), ('john', None), ('name', None)]"
"it melted in my little mouth and the perfect consistency-not too fishy, creamy, and slightly buttery.","[('little mouth', None), ('consistency', None), ('food', None)]"
"when he finally did, he was unable to make a gin and tonic -- couldn't find tonic.","[('tonic', None), ('gin', None)]"
my girlfriend convinced me to go in the other night for a quick bite.,"[('night', None), ('other night', None), ('bite', None), ('girlfriend', None), ('quick bite', None)]"
"the dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of chinese here).","[('dishes', None), ('little dishes', None), ('dim sum', None), ('sum', None)]"
despite the untasteful previous review...,"[('s', None), ('review', None), ('untasteful previous review', None)]"
"don't judge this place prima facie, you have to try it to believe it, a home away from home for the literate heart.","[('place', None), ('place prima facie', None), ('literate heart', None), ('heart', None)]"
